_id,spending_behavior,processing_timestamp,applicant_info.gender,applicant_info.zip_code,financials.annual_income,financials.credit_history_months,financials.debt_to_income,financials.savings_balance,decision.loan_approved,decision.rejection_reason,loan_purpose,decision.interest_rate,decision.approved_amount,financials.annual_salary,notes,applicant_info.email_hash,applicant_info.ssn_hash,applicant_info.ip_masked,applicant_info.age_band
app_262,"[{'category': 'Dining', 'amount': 760}]",,F,90264,46000,38,0.09,18075,False,algorithm_risk_score,,,,,,c6f47e18d10689d7af7fe0b15484a1f11cbff79d952826ac88cd58adb5838a8b,870b6347f75e7fcfa5040d18e3476eaa0c26e6169717521bffffd1d5d5f19e99,172.31.49.0,26-35
app_303,"[{'category': 'Insurance', 'amount': 373}, {'category': 'Healthcare', 'amount': 436}, {'category': 'Groceries', 'amount': 471}]",,Female,90281,41000,67,0.41,9650,False,algorithm_risk_score,,,,,,56f454ca29c24214e518baefee06d4b8a9b941d1a7d48218764d0e9a8d5babb2,8adc191bd634b00f04581ba82b81e53b61f401d12cda1902b35cd474fe8de0c2,192.168.65.0,26-35
app_290,"[{'category': 'Fitness', 'amount': 599}]",,Female,90221,104000,39,0.27,-5000,True,,,4.3,49000.0,,,ea934460d2fc90c051512aeee07600b65633e9155d5133911011d0eed97b7a0d,b3f8a4cbdf78dc5db883c9d7c8ce47a54ab895c579542e46e9ec8b357c3c10c3,172.25.130.0,36-45
app_073,"[{'category': 'Transportation', 'amount': 518}, {'category': 'Education', 'amount': 511}]",,Female,90252,97000,60,0.08,30412,True,,,4.8,51000.0,,,963a7446ad61d553b82cbc6e73ae169ed62bfa70a80d8a33c069fec3b209e767,7a9239fdc27a94fd30fc549cbf811772f74432776d4f752cb49cb5055576c97b,10.4.117.0,36-45
app_201,"[{'category': 'Healthcare', 'amount': 602}]",,Male,10088,36000,27,0.11,11695,False,algorithm_risk_score,home_improvement,,,,,db46776db5759c34abda57d36a176cdcb0a50252ddd7c91ae17b6661fa9dba2b,1653feb74a9bd1a89a9fda1eaf6c37f1baa8455c8d8a19472302b152a0577c39,10.138.254.0,26-35
app_156,"[{'category': 'Rent', 'amount': 218}]",2024-01-15T00:00:00Z,Female,90239,25000,-3,0.21,13641,False,algorithm_risk_score,,,,,,c248103e8dc692bb2d0dbda7d90f9edda5aff21ff60206b6698a0e1fb366a9af,59ddeaa7061a23cda320e5643f52c78b33acebae02952f5de7dc4d675758fadf,192.168.59.0,26-35
app_193,"[{'category': 'Education', 'amount': 638}, {'category': 'Adult Entertainment', 'amount': 322}]",2024-01-15T00:00:00Z,Female,90221,155000,9,0.08,30968,False,insufficient_credit_history,,,,,,dfb7a127822be10f8898862557dd593b81e777515aa6404b118739770c8e1e02,b2544144ec8f95c91169154a27146a30072d3f228821458422bde3576c4e91c6,10.39.214.0,36-45
app_294,"[{'category': 'Education', 'amount': 484}]",,Female,90298,120000,15,0.36,36582,False,high_dti_ratio,,,,,,50b1a5c51592adebab1817efbc763fa74b2d2e71103f6079f5671f47b1356b89,d23cdda3a79933b6d5fcf3a9d6f757958ce0705770367dbee0820890208e43d8,192.168.87.0,36-45
app_226,"[{'category': 'Travel', 'amount': 726}]",,Female,90231,148000,61,0.17,66276,True,,vacation,6.1,46000.0,,,a4ae7b01d080ef7b12adbb5151050bd2d80660090b20c1f038f92bc05d960c1b,2441f707bb94cf74ca4dad61c57595b8a2e905345ee12c4f3ab36aa6560f8e42,192.168.196.0,36-45
app_033,"[{'category': 'Shopping', 'amount': 185}]",,Female,30047,83000,73,0.1,27950,True,,,6.0,51000.0,,,6233beefeb8d1f15083b042c4c323705b6c8c2ca4fd8b7d56d1948d866886fa7,0a1d82a8e3633307953e89195a1ee0ddac4c05e678582ce3da0846368b762cbe,192.168.114.0,26-35
app_429,"[{'category': 'Travel', 'amount': 498}]",,Female,90286,77000,41,0.18,26023,False,algorithm_risk_score,,,,,,a07be21a06db9109d8dc43c3d9268cb4f6e5e11e2b3e24ece13a108307c3aea2,222283f3bafb68af84c79c81a2c1307fb210882d9bf390d7d4ab8491ef820ff7,172.17.194.0,26-35
app_172,"[{'category': 'Rent', 'amount': 809}]",2024-01-15T00:00:00Z,Female,90213,64000,14,0.14,31122,False,algorithm_risk_score,,,,,,d061c79c56588c23588b75add83dcf25c53589e4a7b31a8396c63181a9d5aa33,c3fb5e6e88915dc73eb858ec05f7523b7dded02a4a75cf104eb58549c475229e,10.130.95.0,36-45
app_179,"[{'category': 'Utilities', 'amount': 842}, {'category': 'Healthcare', 'amount': 392}]",2026-03-15T00:00:00Z,Male,10092,85000,30,0.24,31966,True,,,3.4,42000.0,,,f77404d6d9aea3bcb58e7ab54d36366eb410a329f794f9c86636baecbf494fa6,03613d5518f0af80c23bffe4f363014e360bc2e3c970c2acfc6eec301b7b5b36,172.21.233.0,26-35
app_283,"[{'category': 'Dining', 'amount': 648}]",,F,10055,70000,5,0.09,34596,False,algorithm_risk_score,,,,,,ac3bcedb9bfd9add16dac88ba4e538d3f7d176cd86a48d696f4303d5b0296d8e,86df802949c1814cd88a2a9a6d4b048960ce881c5ca9acc7810bfd9876e34963,10.23.78.0,26-35
app_446,"[{'category': 'Travel', 'amount': 650}, {'category': 'Transportation', 'amount': 899}]",,Male,10015,73000,19,0.31,47962,True,,,3.4,20000.0,,,01aff1518ef6fe977006be8daf8654a5c22e1e050bfaaebb0c01b427f3b26abe,20cc578d28bc56b89cc0a65221ab943f61449c9547abc2d0d93219d190528673,192.168.40.0,26-35
app_454,"[{'category': 'Travel', 'amount': 592}]",,Female,90219,99000,74,0.18,32988,True,,,5.3,76000.0,,,5b609cff3a0f9462a4c484f1b289c57581486fd5af56cc8a2365215d5516dbd5,486bafdb6e684e784465bc0bb51be546ba1b00f9f257cd268601d0ac01c6218e,172.28.143.0,36-45
app_027,"[{'category': 'Groceries', 'amount': 576}]",,Female,90214,75000,16,0.28,31461,False,insufficient_credit_history,,,,,,f0a4e4f0e538574167de631b1ebf0992ca5dd80feb425ac1bcc58d07ac25a263,3cf05beefde1a5aeabefe810acce974c99119996361047f58d67592f9586962c,192.168.213.0,26-35
app_376,"[{'category': 'Education', 'amount': 212}]",,Female,90283,82000,96,0.2,33059,False,algorithm_risk_score,,,,,,df80214b24c6cb38859b881da15174cdb6ed3ee74c30db66b81373be6dc956aa,ee81759de2bd5935a41faf32d1607a0a282823a2e3be7334c267f74de49bf2c9,172.22.235.0,46-60
app_083,"[{'category': 'Groceries', 'amount': 375}, {'category': 'Shopping', 'amount': 180}, {'category': 'Transportation', 'amount': 571}]",,M,10069,57000,40,0.23,29607,False,algorithm_risk_score,,,,,,672296f2d775061d1180a660be78cfc68c35cf91eb2349ea728cc5318ad69dec,43616ebc62bcece895c8f6c51bfcf9cee6912d09f8950aa766d7a374722e9d98,172.27.230.0,36-45
app_379,"[{'category': 'Groceries', 'amount': 806}, {'category': 'Shopping', 'amount': 323}]",,Male,10019,103000,31,0.42,44360,False,algorithm_risk_score,,,,,,a54a4ddcbf2017e038aafda9834222d0a2fdf14c728d951f6e79aeb8c344a798,4bef80b80c29a74716a445dd3e95e273392ad3345ac147d7974ef50dda6a7589,10.179.246.0,36-45
app_072,"[{'category': 'Travel', 'amount': 388}]",,Female,30044,65000,20,0.28,19076,False,insufficient_credit_history,,,,,,137ca2101c7a24853194293e0d9c2464a5f0fd88efd2c21a5fe886b2e8422ffe,c7e346a8b728f88ea3fe6c2f6f168d8f09886aa6d1386b63069bebbc774a3d09,172.23.107.0,26-35
app_408,"[{'category': 'Fitness', 'amount': 406}, {'category': 'Utilities', 'amount': 342}]",,Male,30022,74000,53,0.38,29820,True,,,4.8,37000.0,,,7da5430a3237df870d95dfaae72988c7e5b83c6c889338af8d4a99257f8eacb1,74775c4f38b4371f479fa3de9666cc778e07dae948eba0ea5389d919275d3b9c,172.27.203.0,46-60
app_384,"[{'category': 'Groceries', 'amount': 415}]",,M,10004,46000,3,0.06,9529,True,,,2.6,60000.0,,,cd34ba4d59e277121b3dcafb6a4c87361547e873b2cbb227920d1f35546e52b7,1cefc1bac5ec17c750e403cc41a0da7a53f6ffa10d300269e445d7f3e037d7ad,172.28.91.0,26-35
app_070,"[{'category': 'Dining', 'amount': 168}]",,Female,90292,121000,59,0.43,24655,False,algorithm_risk_score,,,,,,592d0fa11623a2300c0949313a27c42abd61815f092b9424b8350ede7463f6bd,7ee78ab3d84af8c9c829833fe55f740c8590ab80493580c96d9716ac0d214aed,172.22.141.0,36-45
app_299,"[{'category': 'Dining', 'amount': 854}, {'category': 'Healthcare', 'amount': 787}, {'category': 'Groceries', 'amount': 531}]",,Male,10054,64000,58,0.18,23101,False,algorithm_risk_score,,,,,,f926bcfd6221e3d17277a0e574dfe9b4b139d746aaad06089a6ca746524cef33,b2d60e74fee2671ff8e160d6493f70a5884b7db33db8c09d017d0713d52c8a10,172.29.212.0,46-60
app_056,"[{'category': 'Healthcare', 'amount': 306}, {'category': 'Groceries', 'amount': 634}]",,Male,10069,99000,37,0.35,33129,False,algorithm_risk_score,,,,,,319b0e000586582deb79a3f53a66ed5c3df3acb7d164399e977abe105ed772b9,2e688b5af7b50a2b9ef63abb29fbcd387c7923b42debab6690a38c87e52db755,192.168.194.0,36-45
app_245,"[{'category': 'Travel', 'amount': 162}, {'category': 'Entertainment', 'amount': 476}]",,M,10038,97000,30,0.26,26829,True,,debt_consolidation,4.0,44000.0,,,f44229b05962f0c19bc6d546fc0f19f76d96da6e16017996a03919a99d26efd2,e22f9eff6467bcab835eae7b80440980d871897dd891bf8962df92fc6676c79c,192.168.154.0,26-35
app_489,"[{'category': 'Utilities', 'amount': 640}, {'category': 'Rent', 'amount': 894}]",,Female,90284,47000,84,0.06,14947,False,low_income,,,,,,78ca4c0ef0f7725145f0ba1bfe5f3e8586bb5daf0e19520561027fc3139330d3,895bacd287d080b0c1269d3e6a3a3798efe17ebff7a6a60b228492a0d5c284fd,10.64.32.0,46-60
app_230,"[{'category': 'Education', 'amount': 867}]",,Female,90291,63000,133,0.19,14427,True,,medical,5.3,71000.0,,,371334e51fc7b8ee9372c2b137b791344a429c84d1075a6707104ecd3d833fcf,94fb83ae30fc6703f3cdb6ce9a7280a8ab68a6c85bcb33deaeb329755ab967f2,10.145.124.0,60+
app_216,"[{'category': 'Groceries', 'amount': 230}, {'category': 'Insurance', 'amount': 210}]",,Male,10020,111000,77,0.37,61470,True,,wedding,5.8,42000.0,,,a3028ab6afa6b8526a713392e4acdb7837c1d4eb38e32516309c6ca80986b8e6,83c7a72469403c98e0c57c8906e3bbd112c9f5e32e823c9bdc3095fc3dfaa77c,192.168.11.0,36-45
app_413,"[{'category': 'Rent', 'amount': 856}]",,Male,10044,92000,30,0.3,41179,True,,,6.2,41000.0,,,,d6a7ec7ddcae3bf255e92dffe3c4165da72a9d4e06f3a689b472edb02597d583,172.20.164.0,36-45
app_252,"[{'category': 'Entertainment', 'amount': 784}, {'category': 'Rent', 'amount': 897}, {'category': 'Education', 'amount': 147}]",,F,90270,31000,29,0.44,10534,False,insufficient_credit_history,,,,,,c22176172fd1a7f2c8c659fc0521aee9f342fe6affcb53ab752b7e48e3afb951,3310c3931b0a90404412360b6bc7fd89dd4d3c11329045cbfad48dc2b986ccd6,10.121.126.0,18-25
app_347,"[{'category': 'Education', 'amount': 65}]",,Male,10094,80000,42,0.38,17742,True,,,6.3,38000.0,,,f8641400c7ba0f581811896ab3b91ecdd3efec3da3030fea21996290c3b24550,aeee965a2355e3387c448803427c15086452b49428b0e9f34664185ab388a778,192.168.106.0,46-60
app_435,"[{'category': 'Shopping', 'amount': 663}]",,Male,10077,89000,51,0.22,11727,True,,,5.6,51000.0,,,74168c1459c51cde7c74bc20a6972636f2e9bdc22a93824208bcf4fa295c7407,03a8b1e90b7f5fa409dc04c2d02bef20efdbf3bd0e325a90b64d13d6f4d3546b,10.152.220.0,36-45
app_498,"[{'category': 'Education', 'amount': 177}, {'category': 'Fitness', 'amount': 93}]",,Male,90276,86000,33,0.29,36901,False,algorithm_risk_score,,,,,,d4af6c2108f87cb60e797716b1a0bd4b93fed9a9a020f42f9506e1253c3427b9,654448fce53e6d885bf1bfe2d191a241d827d4d18453c14cd99239fc2515707e,172.18.221.0,36-45
app_364,"[{'category': 'Transportation', 'amount': 401}]",,F,90270,69000,49,0.27,36070,True,,,6.2,27000.0,,,8f9788a4ae3894a25318c6107853acb9feb9f46960a3f5c24f751a7bb80ad733,95cbb288748c937b17e240f18c3222dc1fa8e5e5300e1ddf649b6f2ca0c25f9e,192.168.154.0,46-60
app_254,"[{'category': 'Groceries', 'amount': 691}]",,Male,10003,77000,31,0.4,29666,True,,,2.9,46000.0,,,978a50df138b41a2212f738d09a1e1789fda9a9c75bc967ab6f6374a0c02e5e4,871eb7eb937d76f345765c47881aeec2f18de7a91aa1f7874159255121179012,10.120.100.0,36-45
app_106,"[{'category': 'Fitness', 'amount': 317}, {'category': 'Rent', 'amount': 319}]",,Male,10043,44000,20,0.16,13124,False,algorithm_risk_score,,,,,,c26db5d0cfd98dfb577c4eba1cce6b1de8c3583bafe7208476bfc028614cc349,436d0efe0b585944696604a769d6c402ef1dd1d762f70c334bcf9a42feb45a76,192.168.62.0,26-35
app_475,"[{'category': 'Utilities', 'amount': 460}]",,Female,90296,108000,43,0.36,24107,True,,,4.5,61000.0,,,4349fd1e2a57ad1fb90d06858cab0b02140d9752b80c8503a08c2ffa6c10a062,73f40ea5b097b58838ccad98c7c6372fd0a8f3f83b8be26c61a2ea4e4292b67d,192.168.143.0,36-45
app_117,"[{'category': 'Education', 'amount': 339}]",,Male,10002,69000,109,0.21,22879,True,,,5.9,77000.0,,,3d94e946245f84c1ea3a7a53a54f2e7decb7007ee4545e5017fb451b7f810143,123c16340407d3a166174d1b253c55c06cb3b4f92d04e7cb200603cc91d6454b,10.112.253.0,36-45
app_474,"[{'category': 'Education', 'amount': 54}, {'category': 'Healthcare', 'amount': 92}]",,F,90242,40000,51,0.19,13712,False,algorithm_risk_score,,,,,,062df37cecc9ba7a7367d74f6377073e7b18973bdb01c92273d500e50e668cba,bfe355bec7ac1467cf425558cbc35d9438bab30ff80f0919de123d16eef96631,172.22.85.0,26-35
app_205,"[{'category': 'Entertainment', 'amount': 821}, {'category': 'Utilities', 'amount': 727}]",,Female,90267,66000,53,0.25,23205,False,algorithm_risk_score,vacation,,,,,49210d576fc5008aedfcac9a94632d870c15022d81f76ae08731b0fa9cd57c15,8ddca50801e921e7b8db0ef7e8766567b778f231c5d91719d918dc8e18579bda,10.244.192.0,36-45
app_477,"[{'category': 'Groceries', 'amount': 343}, {'category': 'Transportation', 'amount': 340}]",,Male,10096,82000,12,0.42,22805,False,algorithm_risk_score,,,,,,34f4035b5c89c5fd8b84487d6b3da72433e932e5fffc51c0449e668d045149a9,a8c4bad0054e42089690ffa8b64b2570029ba554a6579fbb8c646d86b42bee70,192.168.193.0,26-35
app_338,"[{'category': 'Healthcare', 'amount': 818}]",,Female,90285,132000,82,0.14,42137,True,,,5.7,67000.0,,,065eb296edb9a70d9ea85e0368e59996b863621967670cded5991bde01a52ea5,7700c08456060581adac403d3a6ae070ef596ba7a490c196f93a19dc5dcdddc6,192.168.65.0,36-45
app_430,"[{'category': 'Insurance', 'amount': 748}]",,F,10066,97000,28,0.19,17717,False,algorithm_risk_score,,,,,,295a09cb5eb73270eb5942be6a224c7efa914a70c82c5a2bfb367d88a2d3d10f,5aa1a484134122fdc7d8f9b285d1df9d1e25d4b5df61f90aa1ed7c87267253ad,192.168.140.0,46-60
app_330,"[{'category': 'Travel', 'amount': 885}]",,Male,10026,136000,1,0.28,35500,False,algorithm_risk_score,,,,,,9e7c553dc451b3a091536b1e050b341566632d09ed6f150459f9552483a4bebd,b505b1fc25303834eb3b11cd34942f501776e3ee2360b0cd570a86c00b80b066,192.168.147.0,36-45
app_398,"[{'category': 'Rent', 'amount': 693}, {'category': 'Dining', 'amount': 481}, {'category': 'Fitness', 'amount': 373}]",,Female,90272,58000,92,0.14,20917,False,algorithm_risk_score,,,,,,5513e613a9b73790f16562a231a1af89ef6e9517b8fbb2877a5dfa0a288fe49d,338b738551b1dd59d66585fa28200a3b9348dd671bb46503c41da5f789880ae5,172.31.197.0,46-60
app_321,"[{'category': 'Fitness', 'amount': 61}]",,Female,10081,74000,77,0.07,26411,False,algorithm_risk_score,,,,,,8c9757d9912670896c1deeb6105ab188406f048343a06d1be115be7c3391d183,d22622cfdfb2bafc9a65ae497c910ad62fc829eba364bd02369fbbb2a8a313ef,172.25.233.0,36-45
app_464,"[{'category': 'Dining', 'amount': 850}, {'category': 'Rent', 'amount': 325}]",,Female,90239,41000,28,0.33,22193,False,high_dti_ratio,,,,,,68d32180e8fe747514568af6ca40d965a002a2b7281e665ddc417783a547b354,ede6ad077c4659752df7fac74651e23ec03d7adee46ad0c7f7b6f3b095241856,172.21.190.0,26-35
app_427,"[{'category': 'Insurance', 'amount': 890}]",,Male,90299,117000,80,0.27,39525,True,,,5.6,34000.0,,,fe66de503c2c645340aa1b0ec44b0aff79e01d1d73aba4ee24052a1cbac3f8bb,ac9918cb4cb07a0f3a27531810b63b00bf04b8651b5e97805d6a121a40c1a135,10.236.75.0,36-45
app_019,"[{'category': 'Healthcare', 'amount': 853}, {'category': 'Entertainment', 'amount': 271}]",,M,10086,130000,78,0.18,23420,True,,,6.4,19000.0,,,17e2d3fadb84081c70e466e6ef164fe75e7ff01dc8dd06dfa5505b0fb218726d,a7f846c41bf4e574ad6ddd6b7e7295a7c7d210d60369bf2df82fa6bb25e4e212,192.168.10.0,36-45
app_126,"[{'category': 'Shopping', 'amount': 861}]",,Male,10054,83000,48,0.39,33657,True,,,4.1,37000.0,,,877a49e8e217a63a7988f58cc5dfbf71c93aa49d170880ce80cbac672f2f2bd9,d62e9fef5482c0c4786d3adce00a2f6eb7ba04e8e8bed74219b01af7ea0d253d,192.168.199.0,36-45
app_424,"[{'category': 'Dining', 'amount': 627}]",,M,10020,98000,30,0.12,13780,False,algorithm_risk_score,,,,,,354697ce482c75e9acf9e9addf38d9dd961c4bbeb1fcda9d9e5c14bfaf52a092,5ca4e9eb435608a1613b5307f4fb646a5b8fa7da32d901533a953ef8a9680c32,192.168.252.0,36-45
app_354,"[{'category': 'Groceries', 'amount': 734}, {'category': 'Shopping', 'amount': 425}, {'category': 'Alcohol', 'amount': 439}]",,Male,10066,89000,104,0.33,47231,True,,,4.7,44000.0,,,dd2baab41020ee6ffe4e30144c15971c47511e42bdf62128596e5736e1d8b547,e0973014891d978554167188cf7405ad372a2e6697a434861ffb0f4676dc16d1,10.76.180.0,46-60
app_060,"[{'category': 'Utilities', 'amount': 141}, {'category': 'Healthcare', 'amount': 317}, {'category': 'Transportation', 'amount': 315}]",,Male,10042,25000,11,0.07,12900,True,,,3.8,52000.0,,,6138cf7c173b0c96699ad4e182850d8d8aa31d9ce762d8a5cbd9087c368ab895,e3409870fbb4b65a3f66db34ea657c502dcaa05ad9786f082988c3caed5775c2,192.168.170.0,26-35
app_340,"[{'category': 'Education', 'amount': 205}, {'category': 'Entertainment', 'amount': 842}]",,F,90238,107000,56,0.18,45341,True,,,4.3,33000.0,,,9f22690d6853a1de5f7a1e3721ab3106cf8600343ddaba8aca9962764a261171,0e9361247327cf60fbdbd7535c89cdc981f7a132e3092d2cc37dcd3ed2c72824,172.26.145.0,36-45
app_353,"[{'category': 'Travel', 'amount': 836}]",,Female,10069,73000,26,0.24,23924,False,algorithm_risk_score,,,,,,f4a1f8ef1e6cfc69e30fedf9dc7b5459d2bddab7dd91b6a9361f488801bf618d,9aeddb35a8532d98b0ad296185f9f831801eb596f36de4e4af259686447764b1,10.228.14.0,26-35
app_031,"[{'category': 'Travel', 'amount': 155}, {'category': 'Insurance', 'amount': 62}, {'category': 'Fitness', 'amount': 320}]",,Male,90258,79000,83,0.36,17700,True,,,4.4,51000.0,,,264cff12d739500bc22d165eac2d4bd9d1bb4d876a0a258c0ca7e9edf891b6ec,cbbacaaafde6aba79ea08ef1042df9c83b7629632345ddf81f91b3c793396fa1,172.28.35.0,46-60
app_332,"[{'category': 'Education', 'amount': 810}]",,M,10025,119000,70,0.19,43950,True,,,6.3,52000.0,,,902c5a4b033d8c6f53b12a6191ccf0054d6644a3f211cdfcb427f7899e805660,05349bcd565c55a77b91f0c3e9a2ac9a1b6b7983681034d1f5b27afc1a4f54e8,10.114.65.0,36-45
app_085,"[{'category': 'Fitness', 'amount': 679}, {'category': 'Entertainment', 'amount': 337}, {'category': 'Travel', 'amount': 382}]",,F,90234,37000,5,0.15,18428,False,insufficient_credit_history,,,,,,b7ed2e31ad1167c7c5feeb22d7c57bfe13b73c00404f5965be89453ef27cb907,780fff292740264e0959393b1b513e09c56a4de0ee3bf0783652a2cc26dbd36c,10.229.154.0,26-35
app_176,"[{'category': 'Travel', 'amount': 198}, {'category': 'Healthcare', 'amount': 102}]",2024-01-15T00:00:00Z,Male,10058,91000,60,0.22,46039,True,,,4.9,35000.0,,,82b88bf6392731992e53022b6ad8040c31d2ed5ba7322a8cd5478c1f4d710ef5,306748cb14f8f94bb79afcb3f5059561b189b651b92d7bd6f4846bbfaa51db27,192.168.177.0,36-45
app_381,"[{'category': 'Utilities', 'amount': 289}]",,Female,90209,82000,51,0.19,32404,False,algorithm_risk_score,,,,,,de022582701f9f4f70fa21ddb6646e78cc019370569cf6582de6157b8859ff2e,bff9e0544cc164e21a63039eca373dc27dd9fbbed401fdeca7410ed9befd5d87,10.248.165.0,26-35
app_471,"[{'category': 'Groceries', 'amount': 224}]",,M,10032,80000,61,0.08,9728,True,,,2.7,50000.0,,,0533006126d1fb104e72c68594a7b76d135c81d111675eb2a21aef880a27f094,c6ffc201aca9bedff0359c5b0db82cb351631b8db8cfd220400bfec2acbbc242,10.197.113.0,46-60
app_236,"[{'category': 'Healthcare', 'amount': 726}, {'category': 'Travel', 'amount': 574}]",,Female,90296,62000,4,0.25,25550,True,,education,6.2,23000.0,,,245d4f04b2c94d7e5005c312b9122a6be4cb4962bd83ed5d8795d55034656eed,7f39eefea3320c39cf8a6df939381dbec6b7ce51eb1bf9334cc87cff40da8b7b,10.4.65.0,18-25
app_102,"[{'category': 'Education', 'amount': 320}]",,M,90279,76000,25,0.2,20000,True,,,3.2,22000.0,,,cce0b25c8f2f6bbab01c263bdd49aa5f836f8177bfeab63330629e86ad748768,ae54f04f7311587835d4592e98693ace68960751a134e44b1f828b5312d413b9,192.168.182.0,26-35
app_400,"[{'category': 'Travel', 'amount': 181}]",,Female,30034,48000,0,0.28,5953,True,,,4.7,27000.0,,,1517fc74d12e7d165185291a7e9858516c25a0a8fe9bb48e652978578a2785a1,72e395b081116e510ee7877d79a23c4ae585d781466bc2eb0cffe7745639cc92,192.168.109.0,18-25
app_259,"[{'category': 'Healthcare', 'amount': 549}]",,Female,90260,94000,92,0.27,54425,True,,,6.0,44000.0,,,bfb28652eb52bb94aaeef637ca3e77277ca1827b4747ef1506b95515e1f1168e,c5fa2dc457a31558d7ff9ffb6b4a4f95b84d2b895c9c786d2dfa5efd1f9909fc,192.168.219.0,60+
app_196,"[{'category': 'Travel', 'amount': 598}, {'category': 'Education', 'amount': 533}, {'category': 'Groceries', 'amount': 821}]",2024-01-15T00:00:00Z,F,90225,88000,19,0.26,12943,True,,,6.4,47000.0,,,a0cc82d7179b5510cb5752fa75322e4dac8c8b705cc89dce6bd4a096143a751d,29612d5c654def8889e0ee7d21dabe041e3e5271d88e2659d123adaf162b17a2,10.7.164.0,26-35
app_387,"[{'category': 'Entertainment', 'amount': 677}, {'category': 'Dining', 'amount': 514}, {'category': 'Alcohol', 'amount': 757}]",,F,90243,83000,46,0.41,17222,True,,,5.4,23000.0,,,33b0af05455ca2ac479d5f1b207efb131f02952a17209dabf45368fdae30d74a,3a327562c35892cf86876aa88a6783123c1eb68771aa92676dc955b9bb12d50c,10.72.175.0,36-45
app_250,"[{'category': 'Travel', 'amount': 430}]",,Male,10048,68000,37,0.06,48618,True,,debt_consolidation,5.6,33000.0,,,4b623ca648c7289545d0a5442a5d8396d3aeede59080a2987c6e53364a1c4296,af63583367699a0ba6f09ccc4bf14ab5df6b3906762e7b931029e8a2bf4c85d1,172.19.52.0,26-35
app_225,"[{'category': 'Shopping', 'amount': 153}]",,Male,30017,22000,0,0.28,3918,False,algorithm_risk_score,education,,,,,eba47c39f61436b9cf067f3d43fc51dec08fabd4e8a135aaf4e9ebb00fe1c2b3,e3c6310a882851bbbf34fd8abb24404faf2d31ccebe62b4f7a63a2a30582f9cc,10.159.91.0,18-25
app_067,"[{'category': 'Utilities', 'amount': 186}]",,Male,10031,39000,36,0.37,10486,True,,,4.3,56000.0,,,c0fd9d3fe0216056835bd4704bf86bccad44f32b701438cfd4efacf82a0f93ad,441f299ca9b2de0ef6a0d1e947b49718aa94371003b4c3ff7cfeadd0e24b9343,192.168.141.0,26-35
app_337,"[{'category': 'Groceries', 'amount': 312}]",,Female,90237,100000,60,0.41,56840,True,,,5.7,45000.0,,,5cbbf949dab5277c3864ebf5ce0c16f64a3bbde8cd5c6cd20f7861b6e56fdd2e,f331c2c6b7c927d3c8e863a6af4a58704df679a701385f86429ec051f262ca12,10.253.246.0,26-35
app_081,"[{'category': 'Rent', 'amount': 519}]",,Female,10053,41000,8,0.32,13208,False,high_dti_ratio,,,,,,75c5fcc631fdf492e2adfae1a90aaa9fb86a3fea8deed7b640696aadb313bc5e,c7a130ad98a78bc43f64b25a2774395e8e206f07f7204caf005978df11ae1db5,192.168.181.0,26-35
app_434,"[{'category': 'Shopping', 'amount': 644}]",,Male,10050,35000,0,0.27,14397,False,algorithm_risk_score,,,,,,2baec9d2b304af8585ab72836778dd5e25c88904536436242f2fa3e7d3d4de38,f3ebc324eef715015e5a5408f67d5a055d4b0c02cbe11068ca0bf634037584c1,192.168.194.0,26-35
app_397,"[{'category': 'Transportation', 'amount': 133}, {'category': 'Rent', 'amount': 597}]",,Female,90295,133000,113,0.35,39164,True,,,3.0,63000.0,,,3059b9f82e77579028c3d3b5b592f6d4970a704a14eb48ef4cd4713dc478c47d,dc0d0d948bd7a101e23c4e6638eb5ffde3cf3d16f519f4b63bee16b82e185d0a,172.27.220.0,36-45
app_050,"[{'category': 'Dining', 'amount': 259}, {'category': 'Travel', 'amount': 260}]",,Female,90267,30000,49,0.06,9588,True,,,2.5,48000.0,,,a5725e8577d733ef2403fda65566d182b8f1743a74c3abecba611940e6c67d5c,9ed7f44c72b71b6ed05f40d1e459b0743ed7b157fe76a6d1e67235db7bf116b3,172.30.31.0,26-35
app_220,"[{'category': 'Shopping', 'amount': 484}]",,Male,10034,121000,48,0.17,18326,False,algorithm_risk_score,education,,,,,4456bd1cf597f3388eebd44edd1df6a98746002a85848f8ed7eeb50275af7811,bce9c5ce5b9c6e74fda7e0a61ab5585a619bcaf3ba2730efa78af757e8126442,192.168.31.0,36-45
app_171,"[{'category': 'Dining', 'amount': 461}]",2024-01-15T00:00:00Z,Female,90252,104000,47,0.32,16227,True,,,6.2,78000.0,,,1d0fdf5ee17591259df0ac6e5e84d3efb274d5a28165a55e5dcf65b896ebfe37,e6bd2b9da2847d6e2ba3cfbb03d2688b49ca50857d0532f9453382ef257fbb95,172.19.104.0,26-35
app_017,"[{'category': 'Entertainment', 'amount': 715}, {'category': 'Transportation', 'amount': 156}, {'category': 'Gambling', 'amount': 125}]",,Female,90282,109000,60,0.15,40059,True,,,6.1,55000.0,,,c1d436aace6c04d4c67685ed68531ce202ab6cb6f2b79fa21b74630cb9f33f45,26c34181390fc7339ea9730f9ba4aaa435bf33903537f0fd9d1961633752ee98,192.168.15.0,26-35
